epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
130,1868.43,0.48245,0.3132,0.02416,0.00428,0.93887,0.99101,0.99265,0.92839,0.42256,0.18357,0.02582,0.00262,0.000386973,0.000386973,0.000386973
131,1879.06,0.43922,0.30862,0.02193,0.00361,0.96869,0.99814,0.9942,0.93334,0.42054,0.17925,0.02608,0.00253,0.00037364,0.00037364,0.00037364
132,1889.77,0.43507,0.27933,0.02574,0.00589,0.96391,0.98387,0.99127,0.92872,0.41344,0.19193,0.02566,0.00253,0.000360502,0.000360502,0.000360502
133,1900.22,0.44965,0.32033,0.02413,0.00451,0.98376,0.97739,0.98992,0.92848,0.40689,0.20521,0.02544,0.00219,0.000347561,0.000347561,0.000347561
134,1909.88,0.45644,0.30081,0.02496,0.00655,0.98023,0.98387,0.99149,0.92405,0.41414,0.20927,0.02521,0.0025,0.000334822,0.000334822,0.000334822
135,1919.52,0.4568,0.25628,0.0274,0.00459,0.98357,0.96583,0.99056,0.92763,0.41477,0.20649,0.0255,0.0024,0.000322288,0.000322288,0.000322288
136,1929.35,0.44789,0.29453,0.02258,0.00363,0.9833,0.94969,0.99102,0.93412,0.40983,0.21823,0.02489,0.00243,0.000309964,0.000309964,0.000309964
137,1939.06,0.48337,0.33415,0.02414,0.00361,0.95309,0.98303,0.99067,0.93531,0.41312,0.22764,0.02473,0.00241,0.000297854,0.000297854,0.000297854
138,1948.86,0.43956,0.29044,0.02356,0.00471,0.96818,0.98146,0.99132,0.93177,0.41026,0.19586,0.02571,0.00236,0.00028596,0.00028596,0.00028596
139,1958.58,0.43687,0.28292,0.02322,0.00273,0.95353,0.99297,0.99078,0.93538,0.40899,0.19505,0.02526,0.00239,0.000274287,0.000274287,0.000274287
